Timestamp,Battery Level,Network Status,Power State,Bluetooth Connected,Location Enabled,Brightness,Total Usage Time
23/09/2024 11:41:07,81,wifi,unplugged,No,Yes,24.71,3m 2s
23/09/2024 12:11:07,78,wifi,unplugged,No,Yes,7.84,2m 54s
23/09/2024 12:28:15,76,wifi,unplugged,No,Yes,20.00,11m 40s
23/09/2024 12:41:07,75,wifi,unplugged,No,Yes,16.08,6m 25s
23/09/2024 12:53:41,74,wifi,unplugged,No,Yes,28.63,6m 22s
23/09/2024 13:11:03,72,wifi,unplugged,No,Yes,10.59,18m 36s
23/09/2024 13:11:07,72,wifi,unplugged,No,Yes,10.59,18m 36s
23/09/2024 13:41:10,66,wifi,unplugged,No,Yes,15.29,16m 46s
23/09/2024 14:04:02,60,cellular,unplugged,No,Yes,8.63,5m 33s
23/09/2024 14:04:12,60,cellular,unplugged,No,Yes,8.63,5m 39s
23/09/2024 14:11:10,59,cellular,unplugged,Yes,Yes,2.75,7m 32s
23/09/2024 14:41:10,55,cellular,unplugged,Yes,Yes,1.57,4m 56s
23/09/2024 15:11:11,51,cellular,unplugged,Yes,Yes,1.57,0m 0s
23/09/2024 15:41:11,47,cellular,unplugged,Yes,Yes,1.57,0m 0s
23/09/2024 16:11:11,45,wifi,unplugged,Yes,Yes,1.57,0m 0s
23/09/2024 16:41:15,41,cellular,unplugged,Yes,Yes,26.27,2m 49s
23/09/2024 17:11:15,38,cellular,unplugged,No,Yes,26.67,1m 46s
23/09/2024 17:41:16,37,wifi,unplugged,No,Yes,3.92,3m 25s
23/09/2024 18:11:16,34,wifi,unplugged,No,Yes,26.27,4m 39s
23/09/2024 18:41:16,30,wifi,unplugged,No,Yes,3.92,6m 32s
23/09/2024 19:14:13,26,wifi,unplugged,No,Yes,26.27,3m 30s
23/09/2024 19:44:14,24,wifi,unplugged,No,Yes,17.25,1m 14s
23/09/2024 20:14:14,20,wifi,unplugged,No,Yes,13.33,6m 15s
23/09/2024 20:44:14,16,cellular,unplugged,No,Yes,24.71,3m 23s
23/09/2024 21:14:20,13,wifi,unplugged,No,Yes,26.27,2m 50s
23/09/2024 21:44:20,14,wifi,unplugged,No,Yes,3.92,1m 50s
23/09/2024 22:14:20,11,wifi,unplugged,No,Yes,26.27,6m 57s
23/09/2024 22:32:22,10,wifi,unplugged,No,Yes,23.14,0m 50s
23/09/2024 22:34:48,9,wifi,charging,No,Yes,23.14,3m 7s
23/09/2024 22:43:04,18,wifi,charging,No,No,23.14,3m 35s
23/09/2024 22:44:20,19,wifi,charging,No,Yes,23.14,3m 35s
23/09/2024 23:14:21,43,wifi,charging,No,Yes,27.45,0m 59s
23/09/2024 23:24:15,50,wifi,charging,No,Yes,27.84,0m 47s
23/09/2024 23:44:21,55,wifi,charging,No,Yes,27.84,13m 47s
24/09/2024 00:14:21,62,wifi,unplugged,Yes,Yes,3.92,17m 49s
24/09/2024 00:44:21,56,wifi,unplugged,Yes,Yes,3.92,21m 54s
24/09/2024 01:14:22,52,wifi,unplugged,No,Yes,3.92,21m 50s
24/09/2024 01:44:22,50,wifi,unplugged,Yes,Yes,3.92,1m 20s
24/09/2024 02:14:22,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 02:44:48,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 03:14:56,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 03:45:11,47,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 04:15:19,47,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 04:45:25,47,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 05:15:50,46,wifi,unplugged,Yes,Yes,3.92,0m 24s
24/09/2024 05:46:43,46,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 06:17:39,45,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 06:48:37,44,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 07:19:01,44,wifi,unplugged,Yes,Yes,7.84,0m 0s
24/09/2024 07:50:12,43,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 08:20:19,43,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 08:50:26,43,wifi,unplugged,Yes,Yes,3.92,0m 0s
24/09/2024 09:21:26,42,wifi,unplugged,No,Yes,3.92,0m 8s
24/09/2024 09:51:27,41,cellular,unplugged,Yes,Yes,100.00,0m 0s
24/09/2024 10:22:09,38,cellular,unplugged,No,Yes,3.92,0m 47s
24/09/2024 10:53:05,35,cellular,unplugged,No,Yes,3.92,0m 28s
24/09/2024 11:23:49,33,wifi,unplugged,No,Yes,30.59,1m 53s
24/09/2024 11:54:01,32,cellular,unplugged,No,Yes,30.98,0m 0s
24/09/2024 12:22:23,30,wifi,unplugged,No,Yes,31.37,0m 22s
24/09/2024 12:24:01,30,wifi,unplugged,No,Yes,31.37,1m 25s
24/09/2024 12:54:11,27,wifi,unplugged,No,Yes,3.92,3m 47s
24/09/2024 13:24:11,26,wifi,unplugged,No,Yes,3.92,0m 0s
24/09/2024 13:54:11,22,cellular,unplugged,No,Yes,32.16,0m 15s
24/09/2024 14:24:12,19,cellular,charging,No,Yes,31.76,0m 0s
24/09/2024 14:54:12,29,cellular,charging,No,Yes,32.94,4m 1s
24/09/2024 15:24:12,47,cellular,charging,No,Yes,31.76,0m 0s
24/09/2024 15:54:13,47,cellular,unplugged,No,Yes,5.10,4m 8s
24/09/2024 16:24:13,44,cellular,unplugged,No,Yes,34.51,1m 4s
24/09/2024 16:54:44,41,cellular,unplugged,No,Yes,3.92,1m 57s
24/09/2024 17:25:17,37,wifi,unplugged,No,Yes,25.10,5m 42s
24/09/2024 17:55:18,33,wifi,unplugged,No,Yes,23.14,7m 49s
24/09/2024 18:25:18,26,wifi,unplugged,No,Yes,3.92,4m 24s
24/09/2024 18:55:23,23,wifi,unplugged,No,Yes,28.63,0m 10s
24/09/2024 19:25:24,22,wifi,unplugged,No,Yes,29.80,1m 19s
24/09/2024 19:55:27,20,wifi,unplugged,No,Yes,3.92,0m 6s
24/09/2024 20:25:28,13,wifi,unplugged,No,Yes,14.12,12m 45s
24/09/2024 20:55:28,8,wifi,unplugged,No,Yes,14.90,19m 30s
24/09/2024 21:25:29,19,wifi,charging,No,Yes,26.27,1m 45s
24/09/2024 21:55:29,31,wifi,charging,No,Yes,27.84,3m 18s
24/09/2024 22:25:29,34,wifi,unplugged,No,Yes,3.92,0m 52s
24/09/2024 22:55:29,27,wifi,unplugged,Yes,Yes,9.02,18m 32s
24/09/2024 23:25:30,21,wifi,unplugged,Yes,Yes,3.92,12m 2s
24/09/2024 23:55:30,18,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 00:25:30,18,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 00:55:49,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 01:26:00,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 01:57:19,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 02:27:25,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 02:57:29,15,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 03:27:29,15,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 03:57:37,14,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 04:27:42,13,wifi,unplugged,Yes,Yes,3.92,0m 33s
25/09/2024 04:57:46,12,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 05:27:46,12,wifi,unplugged,Yes,Yes,3.92,0m 0s
25/09/2024 05:59:13,11,wifi,unplugged,Yes,Yes,3.92,0m 25s
25/09/2024 06:29:14,20,wifi,charging,No,Yes,17.65,1m 25s
25/09/2024 07:12:18,14,cellular,unplugged,Yes,Yes,29.02,13m 35s
25/09/2024 11:17:14,63,cellular,unplugged,No,Yes,27.06,3m 39s
25/09/2024 11:47:14,60,cellular,unplugged,No,Yes,31.37,2m 5s
25/09/2024 12:17:15,56,cellular,unplugged,No,Yes,61.96,1m 25s
25/09/2024 12:47:15,52,cellular,unplugged,No,Yes,78.43,0m 26s
25/09/2024 13:17:16,47,cellular,unplugged,No,Yes,100.00,1m 59s
25/09/2024 13:47:16,41,cellular,unplugged,No,Yes,60.00,8m 21s
25/09/2024 14:17:16,33,cellular,unplugged,Yes,Yes,31.37,9m 16s
25/09/2024 14:47:16,28,wifi,unplugged,No,Yes,26.27,4m 31s
25/09/2024 15:17:17,21,wifi,unplugged,No,Yes,10.98,16m 46s
25/09/2024 15:47:17,18,wifi,unplugged,No,Yes,25.88,2m 20s
25/09/2024 16:17:18,15,wifi,unplugged,No,Yes,26.27,0m 44s
25/09/2024 16:48:25,13,wifi,unplugged,No,Yes,27.06,2m 10s
25/09/2024 17:18:25,10,wifi,unplugged,No,Yes,16.86,2m 27s
25/09/2024 17:48:49,9,wifi,unplugged,No,Yes,26.27,0m 3s
25/09/2024 18:18:49,8,wifi,unplugged,No,Yes,27.45,0m 8s
25/09/2024 18:49:48,26,cellular,unplugged,No,Yes,7.84,0m 0s
25/09/2024 19:19:51,22,wifi,unplugged,No,Yes,27.84,1m 51s
25/09/2024 19:50:16,19,wifi,unplugged,No,Yes,25.49,8m 48s
25/09/2024 20:20:22,13,wifi,unplugged,No,Yes,27.84,11m 34s
25/09/2024 20:50:23,11,wifi,unplugged,No,Yes,26.67,0m 0s
25/09/2024 21:20:23,9,wifi,unplugged,No,Yes,29.41,0m 0s
25/09/2024 21:50:23,12,wifi,unplugged,No,Yes,27.84,1m 35s
25/09/2024 22:20:25,8,wifi,unplugged,No,Yes,26.67,6m 18s
25/09/2024 22:50:25,25,wifi,charging,No,Yes,18.82,0m 0s
25/09/2024 23:20:25,48,wifi,charging,No,Yes,29.41,1m 56s
25/09/2024 23:50:47,66,wifi,unplugged,No,Yes,10.98,12m 7s
26/09/2024 00:20:55,64,wifi,unplugged,No,Yes,18.82,0m 0s
26/09/2024 00:50:55,61,wifi,unplugged,Yes,Yes,3.92,7m 17s
26/09/2024 01:20:56,56,wifi,unplugged,Yes,Yes,3.92,13m 8s
26/09/2024 01:50:56,55,wifi,unplugged,Yes,Yes,3.92,0m 8s
26/09/2024 02:21:33,54,wifi,unplugged,Yes,Yes,3.92,0m 11s
26/09/2024 02:51:43,53,wifi,unplugged,Yes,Yes,3.92,0m 13s
26/09/2024 03:22:50,52,wifi,unplugged,Yes,Yes,3.92,1m 17s
26/09/2024 03:53:52,50,wifi,unplugged,Yes,Yes,3.92,1m 0s
26/09/2024 04:23:52,49,wifi,unplugged,Yes,Yes,3.92,0m 18s
26/09/2024 04:54:28,49,wifi,unplugged,Yes,Yes,3.92,0m 0s
26/09/2024 05:25:09,47,wifi,unplugged,Yes,Yes,3.92,1m 1s
26/09/2024 05:56:16,46,wifi,unplugged,Yes,Yes,3.92,0m 29s
26/09/2024 06:27:16,45,wifi,unplugged,Yes,Yes,3.92,1m 20s
26/09/2024 06:58:13,44,wifi,unplugged,No,Yes,26.27,1m 27s
26/09/2024 07:29:08,42,wifi,unplugged,No,Yes,28.24,1m 39s
26/09/2024 07:59:08,40,wifi,unplugged,No,Yes,29.41,10m 8s
26/09/2024 08:29:09,37,wifi,unplugged,No,Yes,28.63,3m 24s
26/09/2024 08:59:39,34,wifi,unplugged,No,Yes,27.06,0m 21s
26/09/2024 09:29:39,33,wifi,unplugged,No,Yes,30.20,3m 18s
26/09/2024 09:59:39,52,wifi,charging,No,Yes,27.06,2m 30s
26/09/2024 10:29:40,57,wifi,unplugged,No,Yes,26.67,4m 2s
26/09/2024 11:01:10,56,wifi,unplugged,No,Yes,16.86,0m 0s
26/09/2024 11:31:11,55,cellular,charging,No,Yes,100.00,3m 42s
26/09/2024 12:01:11,55,cellular,charging,No,Yes,28.24,0m 38s
26/09/2024 12:31:24,51,cellular,unplugged,No,Yes,3.92,13m 27s
26/09/2024 13:01:35,51,cellular,unplugged,No,Yes,3.92,0m 0s
26/09/2024 13:35:46,50,cellular,unplugged,No,Yes,3.92,0m 0s
26/09/2024 14:05:50,50,cellular,unplugged,No,Yes,3.92,0m 0s
26/09/2024 14:35:58,48,cellular,unplugged,No,Yes,30.98,0m 43s
26/09/2024 15:06:14,46,cellular,unplugged,No,Yes,30.59,2m 12s
26/09/2024 15:36:15,43,cellular,unplugged,No,Yes,29.41,2m 47s
26/09/2024 16:06:15,39,cellular,unplugged,No,Yes,30.20,3m 1s
26/09/2024 16:36:15,37,cellular,unplugged,No,Yes,3.92,5m 24s
26/09/2024 17:06:15,34,cellular,unplugged,No,Yes,31.76,0m 4s
26/09/2024 17:36:16,32,cellular,charging,No,Yes,57.65,13m 1s
26/09/2024 18:06:16,30,cellular,charging,No,Yes,18.04,19m 52s
26/09/2024 18:36:16,26,cellular,charging,Yes,Yes,3.92,12m 44s
26/09/2024 19:06:17,24,wifi,unplugged,No,Yes,27.06,6m 37s
26/09/2024 19:36:28,19,wifi,unplugged,No,Yes,14.90,4m 19s
26/09/2024 20:06:28,17,wifi,unplugged,No,Yes,14.12,0m 0s
26/09/2024 20:37:06,14,wifi,unplugged,No,Yes,27.45,1m 10s
26/09/2024 21:07:06,12,wifi,unplugged,No,Yes,26.27,0m 0s
26/09/2024 21:37:07,10,wifi,unplugged,No,Yes,28.63,1m 24s
26/09/2024 22:07:59,9,wifi,unplugged,No,Yes,25.88,0m 16s
26/09/2024 22:37:59,8,wifi,unplugged,No,Yes,22.75,0m 0s
26/09/2024 23:07:59,16,wifi,charging,No,Yes,3.92,0m 11s
26/09/2024 23:38:00,23,wifi,unplugged,Yes,Yes,3.92,8m 54s
27/09/2024 00:08:00,20,wifi,unplugged,Yes,Yes,3.92,0m 8s
27/09/2024 00:38:00,18,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 01:08:00,18,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 01:38:16,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 02:08:58,17,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 02:40:12,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 03:11:10,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 03:42:17,16,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 04:13:28,14,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 04:43:28,14,wifi,unplugged,Yes,Yes,3.92,0m 0s
27/09/2024 05:14:36,13,wifi,unplugged,Yes,Yes,3.92,0m 16s
27/09/2024 05:44:52,12,wifi,unplugged,Yes,Yes,3.92,0m 41s
27/09/2024 06:14:52,11,wifi,unplugged,Yes,Yes,3.92,0m 9s
27/09/2024 06:44:53,13,wifi,charging,Yes,Yes,3.92,0m 0s
27/09/2024 07:14:53,31,wifi,unplugged,Yes,Yes,27.84,0m 18s
27/09/2024 07:44:53,25,cellular,unplugged,Yes,Yes,30.59,8m 13s
27/09/2024 08:14:53,19,cellular,unplugged,Yes,Yes,100.00,5m 27s
27/09/2024 08:45:05,14,cellular,unplugged,No,Yes,31.37,5m 12s
27/09/2024 09:15:15,10,cellular,unplugged,No,Yes,29.80,6m 48s
27/09/2024 09:45:15,34,cellular,unplugged,No,Yes,25.88,2m 45s
27/09/2024 10:15:15,30,cellular,unplugged,No,Yes,31.37,4m 45s
27/09/2024 10:45:16,23,cellular,unplugged,No,Yes,21.96,8m 13s
27/09/2024 11:15:16,18,cellular,unplugged,No,Yes,26.27,7m 35s
27/09/2024 11:45:16,16,cellular,unplugged,No,Yes,3.92,1m 35s
27/09/2024 12:15:16,31,cellular,charging,No,Yes,27.45,14m 47s
27/09/2024 12:45:16,34,cellular,unplugged,No,Yes,3.92,1m 29s
27/09/2024 13:15:17,31,cellular,unplugged,No,Yes,3.92,0m 52s
27/09/2024 13:45:17,26,cellular,unplugged,No,Yes,40.78,1m 12s
27/09/2024 14:15:18,22,cellular,unplugged,Yes,Yes,31.76,1m 7s
27/09/2024 14:45:18,21,cellular,unplugged,Yes,Yes,100.00,9m 1s
27/09/2024 15:15:18,12,cellular,unplugged,No,Yes,12.55,1m 24s
27/09/2024 15:45:19,9,cellular,unplugged,No,Yes,5.10,9m 13s
27/09/2024 16:15:19,8,cellular,unplugged,No,Yes,5.10,0m 0s
27/09/2024 16:45:28,6,cellular,unplugged,No,Yes,3.92,0m 0s
27/09/2024 17:17:34,5,cellular,unplugged,No,Yes,3.92,0m 0s
30/09/2024 01:12:55,27,wifi,unplugged,Yes,Yes,3.92,10m 38s
30/09/2024 01:42:56,22,wifi,unplugged,Yes,Yes,3.92,7m 51s
30/09/2024 02:12:56,18,wifi,unplugged,Yes,Yes,3.92,2m 29s
30/09/2024 02:42:56,14,wifi,unplugged,Yes,Yes,3.92,17m 15s
30/09/2024 03:12:56,11,wifi,unplugged,Yes,Yes,3.92,8m 17s
30/09/2024 03:43:28,10,wifi,unplugged,Yes,Yes,3.92,0m 0s
30/09/2024 04:13:36,9,wifi,unplugged,Yes,Yes,3.92,0m 0s
30/09/2024 04:43:38,9,wifi,unplugged,Yes,Yes,3.92,0m 0s
30/09/2024 05:13:39,7,wifi,unplugged,Yes,Yes,3.92,0m 32s
30/09/2024 05:44:31,6,wifi,unplugged,Yes,Yes,3.92,0m 0s
30/09/2024 06:14:41,6,wifi,unplugged,Yes,Yes,3.92,0m 24s
30/09/2024 06:44:58,5,wifi,unplugged,Yes,Yes,3.92,0m 0s
30/09/2024 07:15:14,5,wifi,unplugged,Yes,Yes,3.92,0m 0s
30/09/2024 07:46:00,2,wifi,unplugged,Yes,Yes,13.33,0m 0s
30/09/2024 16:09:07,52,cellular,unplugged,Yes,Yes,87.06,4m 38s
30/09/2024 16:39:08,45,cellular,unplugged,Yes,Yes,30.98,14m 7s
30/09/2024 17:09:08,38,cellular,unplugged,Yes,Yes,74.12,13m 50s
30/09/2024 17:39:09,34,cellular,unplugged,No,Yes,3.92,3m 41s
30/09/2024 18:09:09,30,cellular,unplugged,No,Yes,25.88,2m 11s
30/09/2024 18:39:09,27,cellular,unplugged,No,Yes,29.41,1m 28s
30/09/2024 19:09:29,24,cellular,unplugged,No,Yes,25.88,1m 10s
30/09/2024 19:39:30,21,wifi,unplugged,No,Yes,28.24,1m 55s
30/09/2024 20:09:30,17,wifi,unplugged,No,Yes,26.67,7m 25s
30/09/2024 20:40:21,16,wifi,unplugged,No,Yes,26.67,0m 0s
30/09/2024 21:10:34,13,wifi,unplugged,No,Yes,26.27,2m 44s
30/09/2024 21:40:39,10,wifi,unplugged,No,Yes,26.67,9m 47s
30/09/2024 22:10:41,8,wifi,unplugged,No,Yes,27.06,0m 4s
30/09/2024 22:40:41,7,wifi,unplugged,No,Yes,26.67,0m 2s
30/09/2024 23:11:06,6,wifi,unplugged,No,Yes,26.67,0m 1s
30/09/2024 23:41:07,5,wifi,unplugged,No,Yes,26.67,0m 2s
01/10/2024 00:11:07,30,wifi,charging,No,Yes,17.25,0m 30s
01/10/2024 00:41:07,60,wifi,unplugged,No,Yes,27.06,0m 3s
01/10/2024 01:11:07,54,wifi,unplugged,Yes,Yes,3.92,21m 16s
01/10/2024 01:41:08,52,wifi,unplugged,Yes,Yes,3.92,1m 25s
01/10/2024 02:11:20,51,wifi,unplugged,Yes,Yes,3.92,0m 37s
01/10/2024 02:42:05,49,wifi,unplugged,Yes,Yes,3.92,0m 0s
01/10/2024 03:12:06,48,wifi,unplugged,Yes,Yes,3.92,1m 13s
01/10/2024 03:42:06,46,wifi,unplugged,Yes,Yes,3.92,0m 0s
01/10/2024 04:12:22,45,wifi,unplugged,Yes,Yes,3.92,2m 19s
01/10/2024 04:42:27,44,wifi,unplugged,Yes,Yes,3.92,0m 42s
01/10/2024 05:12:31,43,wifi,unplugged,Yes,Yes,26.67,0m 3s
01/10/2024 05:42:31,43,wifi,unplugged,Yes,Yes,26.67,0m 0s
01/10/2024 06:12:41,42,wifi,unplugged,Yes,Yes,16.86,0m 0s
01/10/2024 06:42:42,58,wifi,charging,Yes,Yes,16.86,0m 0s
01/10/2024 07:12:55,83,wifi,charging,Yes,Yes,27.06,0m 29s
01/10/2024 07:42:58,99,wifi,charging,No,Yes,5.10,0m 51s
01/10/2024 08:12:59,97,cellular,unplugged,Yes,Yes,65.49,5m 8s
01/10/2024 08:42:59,91,cellular,unplugged,Yes,Yes,34.90,14m 36s
01/10/2024 09:13:13,85,cellular,unplugged,Yes,Yes,33.73,3m 17s
01/10/2024 09:43:13,81,cellular,unplugged,No,Yes,32.55,2m 51s
01/10/2024 10:15:42,80,cellular,unplugged,No,Yes,3.92,0m 0s
01/10/2024 10:45:42,79,cellular,unplugged,No,Yes,3.92,0m 0s
01/10/2024 11:17:29,78,cellular,unplugged,No,Yes,3.92,0m 0s
01/10/2024 11:47:29,76,cellular,unplugged,No,Yes,3.92,2m 58s
01/10/2024 12:17:30,73,cellular,unplugged,No,Yes,26.67,4m 45s
01/10/2024 12:47:30,70,cellular,unplugged,No,Yes,25.88,2m 28s
01/10/2024 13:18:05,67,cellular,unplugged,No,Yes,30.98,4m 14s
01/10/2024 13:48:08,66,cellular,unplugged,No,Yes,29.80,0m 0s
01/10/2024 14:18:25,62,cellular,unplugged,No,Yes,30.98,9m 8s
01/10/2024 14:35:58,60,cellular,unplugged,No,Yes,29.02,7m 11s
01/10/2024 14:49:25,59,cellular,unplugged,Yes,Yes,30.20,2m 16s
01/10/2024 15:19:26,56,cellular,unplugged,No,Yes,30.98,4m 22s
01/10/2024 15:50:10,51,cellular,unplugged,No,Yes,29.80,7m 45s
01/10/2024 16:20:12,48,cellular,unplugged,No,Yes,3.92,0m 0s
01/10/2024 16:50:12,44,cellular,unplugged,Yes,Yes,25.88,10m 48s
01/10/2024 17:20:12,36,cellular,unplugged,Yes,Yes,54.12,9m 42s
01/10/2024 17:50:30,33,cellular,unplugged,No,Yes,29.80,2m 18s
01/10/2024 18:20:30,30,cellular,unplugged,No,Yes,28.24,0m 4s
01/10/2024 18:50:31,25,wifi,unplugged,No,Yes,27.06,1m 48s
01/10/2024 19:20:31,19,cellular,unplugged,No,Yes,26.27,14m 46s
01/10/2024 19:50:31,14,wifi,unplugged,No,Yes,19.61,9m 54s
01/10/2024 20:20:51,10,wifi,unplugged,No,Yes,25.88,3m 23s
01/10/2024 20:50:51,6,wifi,charging,No,Yes,26.27,6m 48s
01/10/2024 21:21:09,9,wifi,unplugged,No,Yes,27.06,0m 23s
01/10/2024 21:51:09,8,wifi,unplugged,No,Yes,27.45,0m 1s
01/10/2024 22:21:10,24,wifi,charging,No,Yes,28.63,12m 4s
01/10/2024 22:51:10,43,wifi,charging,No,Yes,27.45,6m 21s
01/10/2024 23:21:11,61,wifi,unplugged,No,Yes,28.63,1m 29s
01/10/2024 23:51:11,56,wifi,unplugged,No,Yes,29.02,9m 22s
02/10/2024 00:21:11,53,wifi,unplugged,Yes,Yes,3.92,3m 19s
02/10/2024 00:51:23,51,wifi,unplugged,Yes,Yes,3.92,1m 58s
02/10/2024 01:21:25,50,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 01:51:54,50,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 02:21:59,50,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 02:52:57,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 03:23:15,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 03:53:28,47,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 04:24:23,47,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 04:54:30,46,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 05:24:33,44,wifi,unplugged,Yes,Yes,3.92,0m 56s
02/10/2024 05:54:52,44,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 06:25:03,42,wifi,unplugged,Yes,Yes,3.92,7m 52s
02/10/2024 06:55:18,41,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 07:25:18,41,wifi,unplugged,Yes,Yes,3.92,0m 0s
02/10/2024 08:00:45,40,wifi,unplugged,Yes,Yes,7.84,0m 0s
02/10/2024 08:30:46,39,wifi,unplugged,Yes,Yes,5.10,1m 40s
02/10/2024 09:00:46,32,wifi,unplugged,No,Yes,25.88,16m 14s
02/10/2024 09:30:46,24,wifi,unplugged,No,Yes,20.39,23m 56s
02/10/2024 10:01:10,19,wifi,unplugged,No,Yes,20.39,0m 20s
02/10/2024 10:31:11,16,wifi,unplugged,No,Yes,28.24,7m 44s
02/10/2024 11:01:11,12,wifi,unplugged,No,Yes,20.00,5m 5s
02/10/2024 11:31:11,10,wifi,unplugged,No,Yes,18.04,1m 17s
02/10/2024 12:01:11,25,wifi,charging,No,Yes,18.82,0m 0s
02/10/2024 12:31:22,37,wifi,unplugged,No,Yes,17.25,0m 3s
02/10/2024 13:01:22,36,wifi,unplugged,No,Yes,28.63,1m 9s
02/10/2024 13:31:23,31,wifi,unplugged,No,Yes,28.24,11m 59s
02/10/2024 14:01:23,27,wifi,unplugged,No,Yes,31.37,0m 0s
02/10/2024 14:31:23,24,wifi,unplugged,No,Yes,25.88,3m 14s
02/10/2024 15:01:35,23,wifi,unplugged,No,Yes,3.92,0m 0s
02/10/2024 15:31:42,21,wifi,unplugged,No,Yes,3.92,0m 0s
02/10/2024 16:01:58,19,wifi,unplugged,No,Yes,13.33,3m 23s
02/10/2024 16:31:58,14,wifi,unplugged,No,Yes,7.84,10m 26s
02/10/2024 17:01:58,12,wifi,unplugged,No,Yes,16.86,27m 3s
02/10/2024 17:31:58,7,wifi,unplugged,No,Yes,51.37,2m 38s
03/10/2024 10:50:38,23,cellular,unplugged,No,Yes,26.27,1m 20s
03/10/2024 11:20:39,18,cellular,unplugged,No,Yes,25.88,5m 19s
03/10/2024 11:50:39,15,cellular,unplugged,No,Yes,18.82,0m 0s
03/10/2024 12:20:42,12,cellular,unplugged,No,Yes,30.59,16m 12s
03/10/2024 12:50:52,11,cellular,unplugged,No,Yes,30.98,0m 30s
03/10/2024 13:20:54,8,cellular,unplugged,No,Yes,5.10,1m 37s
03/10/2024 13:50:55,6,cellular,unplugged,No,Yes,54.12,0m 0s
03/10/2024 14:20:55,9,cellular,charging,No,Yes,29.80,4m 41s
03/10/2024 14:50:55,35,cellular,unplugged,No,Yes,32.55,0m 2s
03/10/2024 15:21:28,33,cellular,unplugged,No,Yes,30.98,0m 6s
03/10/2024 15:51:34,29,cellular,unplugged,No,Yes,100.00,1m 31s
03/10/2024 16:21:34,26,cellular,unplugged,No,Yes,100.00,1m 8s
03/10/2024 16:51:34,21,cellular,unplugged,No,Yes,25.10,7m 43s
03/10/2024 17:21:34,15,cellular,unplugged,Yes,Yes,25.88,9m 28s
03/10/2024 17:51:35,16,wifi,charging,Yes,Yes,5.10,16m 3s
03/10/2024 18:21:35,52,wifi,charging,Yes,Yes,26.67,2m 18s
03/10/2024 18:51:35,60,cellular,unplugged,Yes,Yes,3.92,0m 14s
03/10/2024 19:21:35,58,wifi,unplugged,Yes,Yes,29.80,0m 0s
03/10/2024 19:51:56,53,wifi,unplugged,Yes,Yes,17.65,8m 23s
03/10/2024 20:21:56,50,wifi,unplugged,No,Yes,27.06,0m 51s
03/10/2024 20:52:02,48,wifi,unplugged,No,Yes,15.69,0m 13s
03/10/2024 21:22:03,43,wifi,unplugged,No,Yes,17.65,13m 48s
03/10/2024 21:52:03,39,wifi,unplugged,No,Yes,3.92,1m 32s
03/10/2024 22:22:04,35,wifi,unplugged,No,Yes,3.92,0m 36s
